venta_id,timestamp,producto,categoria,precio_unit,cantidad,total,proveedor_id,fecha,hora,dia_sem,mes,semana
5324,2024-02-01 07:58:00,Pan de Molde Bimbo 500g,Panadería,6.47,1,6.47,8,2024-02-01,7,Thursday,2,5
5325,2024-04-06 08:45:00,Sardina Florida 425g,Conservas,4.1,2,8.2,4,2024-04-06,8,Saturday,4,14
5326,2024-03-28 20:56:00,Agua San Luis 2.5L,Bebidas,3.57,1,3.57,1,2024-03-28,20,Thursday,3,13
5327,2024-01-10 14:04:00,Pasta Dental Colgate,Higiene,5.64,3,16.92,6,2024-01-10,14,Wednesday,1,2
5328,2024-07-05 09:26:00,Galletas Soda Field,Snacks,2.73,1,2.73,7,2024-07-05,9,Friday,7,27
5329,2024-03-06 09:41:00,Papel Higiénico Elite x4,Higiene,9.15,1,9.15,6,2024-03-06,9,Wednesday,3,10
5330,2024-08-07 20:48:00,Queso Edam Gloria 250g,Lácteos,12.47,3,37.41,3,2024-08-07,20,Wednesday,8,32
5331,2024-02-14 15:55:00,Atún Florida 170g,Conservas,3.83,2,7.66,4,2024-02-14,15,Wednesday,2,7
5332,2024-08-22 21:45:00,Sublime 36g,Snacks,1.48,1,1.48,7,2024-08-22,21,Thursday,8,34
5333,2024-03-15 21:29:00,Galletas Oreo 36g,Snacks,1.46,1,1.46,7,2024-03-15,21,Friday,3,11
5334,2024-05-23 10:21:00,Pan de Molde Bimbo 500g,Panadería,6.37,1,6.37,8,2024-05-23,10,Thursday,5,21
5335,2024-02-10 09:46:00,Leche Gloria Entera 1L,Lácteos,4.89,3,14.67,3,2024-02-10,9,Saturday,2,6
5336,2024-02-11 18:30:00,Pan de Molde Bimbo 500g,Panadería,6.68,3,20.04,8,2024-02-11,18,Sunday,2,6
5337,2024-06-06 21:26:00,Pepsi 500ml,Bebidas,2.25,1,2.25,2,2024-06-06,21,Thursday,6,23
5338,2024-04-02 12:35:00,Pañales Huggies T4 x28,Higiene,34.67,1,34.67,6,2024-04-02,12,Tuesday,4,14
5339,2024-04-27 08:25:00,Detergente Ace 850g,Limpieza,11.92,3,35.76,6,2024-04-27,8,Saturday,4,17
5340,2024-07-15 06:12:00,Leche Gloria Entera 1L,Lácteos,4.94,3,14.82,3,2024-07-15,6,Monday,7,29
5341,2024-01-03 06:28:00,Galletas Oreo 36g,Snacks,1.53,1,1.53,7,2024-01-03,6,Wednesday,1,1
5342,2024-05-13 19:58:00,Galletas Soda Field,Snacks,2.83,3,8.49,7,2024-05-13,19,Monday,5,20
5343,2024-07-11 13:10:00,Pañales Huggies T4 x28,Higiene,34.0,1,34.0,6,2024-07-11,13,Thursday,7,28
5344,2024-05-26 13:17:00,Coca-Cola 500ml,Bebidas,2.47,5,12.35,2,2024-05-26,13,Sunday,5,21
5345,2024-06-21 19:31:00,Yogurt Gloria Fresa 1kg,Lácteos,6.42,3,19.26,3,2024-06-21,19,Friday,6,25
5346,2024-08-09 20:39:00,Shampoo Head&Shoulders,Higiene,18.33,2,36.66,6,2024-08-09,20,Friday,8,32
5347,2024-07-23 08:51:00,Galletas Oreo 36g,Snacks,1.49,2,2.98,7,2024-07-23,8,Tuesday,7,30
5348,2024-02-04 21:23:00,Shampoo Head&Shoulders,Higiene,18.25,3,54.75,6,2024-02-04,21,Sunday,2,5
5349,2024-02-11 21:37:00,Chifles La Doña 80g,Snacks,2.0,2,4.0,7,2024-02-11,21,Sunday,2,6
5350,2024-03-30 07:12:00,Mantequilla Gloria 100g,Lácteos,4.16,2,8.32,3,2024-03-30,7,Saturday,3,13
5351,2024-07-12 07:27:00,Leche Evaporada Gloria,Lácteos,3.18,1,3.18,3,2024-07-12,7,Friday,7,28
5352,2024-01-15 09:24:00,Azúcar Cartavio 1kg,Abarrotes,3.47,3,10.41,5,2024-01-15,9,Monday,1,3
5353,2024-08-31 20:00:00,Detergente Ace 850g,Limpieza,12.19,3,36.57,6,2024-08-31,20,Saturday,8,35
5354,2024-04-28 14:49:00,Coca-Cola 500ml,Bebidas,2.53,1,2.53,2,2024-04-28,14,Sunday,4,17
5355,2024-03-26 09:21:00,Azúcar Cartavio 1kg,Abarrotes,3.53,2,7.06,5,2024-03-26,9,Tuesday,3,13
5356,2024-04-29 21:23:00,Fideos Lavaggi 500g,Abarrotes,2.44,1,2.44,4,2024-04-29,21,Monday,4,18
5357,2024-02-21 20:03:00,Pan de Molde Bimbo 500g,Panadería,6.62,3,19.86,8,2024-02-21,20,Wednesday,2,8
5358,2024-04-12 19:38:00,Arroz Costeño 5kg,Abarrotes,17.18,2,34.36,4,2024-04-12,19,Friday,4,15
5359,2024-04-21 08:08:00,Galletas Soda Field,Snacks,2.81,1,2.81,7,2024-04-21,8,Sunday,4,16
5360,2024-06-27 20:29:00,Detergente Ariel 850g,Limpieza,12.8,1,12.8,6,2024-06-27,20,Thursday,6,26
5361,2024-05-07 11:21:00,Azúcar Cartavio 1kg,Abarrotes,3.44,5,17.2,5,2024-05-07,11,Tuesday,5,19
5362,2024-02-29 21:52:00,Coca-Cola 500ml,Bebidas,2.43,1,2.43,2,2024-02-29,21,Thursday,2,9
5363,2024-03-20 07:16:00,Queso Edam Gloria 250g,Lácteos,12.28,1,12.28,3,2024-03-20,7,Wednesday,3,12
5364,2024-01-03 07:14:00,Shampoo Head&Shoulders,Higiene,18.7,1,18.7,6,2024-01-03,7,Wednesday,1,1
5365,2024-08-15 12:34:00,Chancay 60g,Panadería,0.5,2,1.0,8,2024-08-15,12,Thursday,8,33
5366,2024-02-02 21:57:00,Agua San Luis 2.5L,Bebidas,3.53,5,17.65,1,2024-02-02,21,Friday,2,5
5367,2024-03-09 21:06:00,Inca Kola 500ml,Bebidas,2.5,5,12.5,1,2024-03-09,21,Saturday,3,10
5368,2024-07-11 09:30:00,Detergente Ace 850g,Limpieza,11.95,2,23.9,6,2024-07-11,9,Thursday,7,28
5369,2024-05-18 09:40:00,Lejía Clorox 900ml,Limpieza,4.44,2,8.88,6,2024-05-18,9,Saturday,5,20
5370,2024-03-19 20:06:00,Detergente Ariel 850g,Limpieza,12.49,2,24.98,6,2024-03-19,20,Tuesday,3,12
5371,2024-07-21 09:42:00,Chancay 60g,Panadería,0.5,1,0.5,8,2024-07-21,9,Sunday,7,29
5372,2024-03-23 07:40:00,Inca Kola 1.5L,Bebidas,5.4,4,21.6,1,2024-03-23,7,Saturday,3,12
5373,2024-05-13 20:16:00,Pañales Huggies T4 x28,Higiene,34.94,3,104.82,6,2024-05-13,20,Monday,5,20
5374,2024-05-22 09:02:00,Sublime 36g,Snacks,1.51,1,1.51,7,2024-05-22,9,Wednesday,5,21
5375,2024-08-21 12:43:00,Pasta Dental Colgate,Higiene,5.36,1,5.36,6,2024-08-21,12,Wednesday,8,34
5376,2024-01-06 07:38:00,Detergente Ace 850g,Limpieza,11.81,3,35.43,6,2024-01-06,7,Saturday,1,1
5377,2024-07-30 17:51:00,Queso Edam Gloria 250g,Lácteos,12.71,2,25.42,3,2024-07-30,17,Tuesday,7,31
5378,2024-02-02 21:27:00,Inca Kola 1.5L,Bebidas,5.62,4,22.48,1,2024-02-02,21,Friday,2,5
5379,2024-04-13 07:25:00,Sublime 36g,Snacks,1.5,3,4.5,7,2024-04-13,7,Saturday,4,15
5380,2024-05-06 20:55:00,Atún Florida 170g,Conservas,3.98,2,7.96,4,2024-05-06,20,Monday,5,19
5381,2024-06-22 20:09:00,Mantequilla Gloria 100g,Lácteos,4.22,3,12.66,3,2024-06-22,20,Saturday,6,25
5382,2024-08-15 13:33:00,Agua San Luis 2.5L,Bebidas,3.43,3,10.29,1,2024-08-15,13,Thursday,8,33
5383,2024-08-07 20:09:00,Yogurt Gloria Fresa 1kg,Lácteos,6.43,1,6.43,3,2024-08-07,20,Wednesday,8,32
5384,2024-07-13 21:18:00,Mantequilla Gloria 100g,Lácteos,4.22,1,4.22,3,2024-07-13,21,Saturday,7,28
5385,2024-02-28 14:39:00,Pañales Huggies T3 x30,Higiene,33.31,2,66.62,6,2024-02-28,14,Wednesday,2,9
5386,2024-01-02 09:22:00,Harina Blanca Flor 1kg,Abarrotes,3.26,3,9.78,4,2024-01-02,9,Tuesday,1,1
5387,2024-04-16 21:12:00,Harina Blanca Flor 1kg,Abarrotes,3.19,1,3.19,4,2024-04-16,21,Tuesday,4,16
5388,2024-05-05 07:09:00,Chifles La Doña 80g,Snacks,2.04,3,6.12,7,2024-05-05,7,Sunday,5,18
5389,2024-06-18 08:13:00,Inca Kola 1.5L,Bebidas,5.56,4,22.24,1,2024-06-18,8,Tuesday,6,25
5390,2024-06-23 11:22:00,Azúcar Cartavio 1kg,Abarrotes,3.53,4,14.12,5,2024-06-23,11,Sunday,6,25
5391,2024-02-22 11:10:00,Pasta Dental Colgate,Higiene,5.4,3,16.2,6,2024-02-22,11,Thursday,2,8
5392,2024-04-25 07:38:00,Chifles La Doña 80g,Snacks,1.99,1,1.99,7,2024-04-25,7,Thursday,4,17
5393,2024-01-02 09:02:00,Papel Higiénico Elite x4,Higiene,8.64,3,25.92,6,2024-01-02,9,Tuesday,1,1
5394,2024-05-12 20:47:00,Pan de Molde Bimbo 500g,Panadería,6.39,2,12.78,8,2024-05-12,20,Sunday,5,19
5395,2024-04-15 21:49:00,Yogurt Gloria Fresa 1kg,Lácteos,6.65,3,19.95,3,2024-04-15,21,Monday,4,16
5396,2024-06-19 21:39:00,Arroz Costeño 1kg,Abarrotes,3.83,3,11.49,4,2024-06-19,21,Wednesday,6,25
5397,2024-01-24 21:50:00,Fideos Lavaggi 500g,Abarrotes,2.54,1,2.54,4,2024-01-24,21,Wednesday,1,4
5398,2024-06-02 07:58:00,Inca Kola 1.5L,Bebidas,5.43,4,21.72,1,2024-06-02,7,Sunday,6,22
5399,2024-06-12 09:00:00,Detergente Ace 850g,Limpieza,11.79,2,23.58,6,2024-06-12,9,Wednesday,6,24
5400,2024-07-27 08:26:00,Galletas Soda Field,Snacks,2.88,2,5.76,7,2024-07-27,8,Saturday,7,30
5401,2024-03-06 12:44:00,Atún Florida 170g,Conservas,3.91,1,3.91,4,2024-03-06,12,Wednesday,3,10
5402,2024-08-13 09:20:00,Pan de Molde Bimbo 500g,Panadería,6.5,1,6.5,8,2024-08-13,9,Tuesday,8,33
5403,2024-01-08 18:27:00,Mantequilla Gloria 100g,Lácteos,4.31,2,8.62,3,2024-01-08,18,Monday,1,2
5404,2024-05-21 09:51:00,Agua San Luis 2.5L,Bebidas,3.55,3,10.65,1,2024-05-21,9,Tuesday,5,21
5405,2024-01-24 13:28:00,Shampoo Head&Shoulders,Higiene,18.22,2,36.44,6,2024-01-24,13,Wednesday,1,4
5406,2024-03-31 08:32:00,Fideos Don Vittorio 500g,Abarrotes,2.82,3,8.46,4,2024-03-31,8,Sunday,3,13
5407,2024-01-11 21:03:00,Chifles La Doña 80g,Snacks,1.97,1,1.97,7,2024-01-11,21,Thursday,1,2
5408,2024-08-08 18:17:00,Chifles La Doña 80g,Snacks,2.04,2,4.08,7,2024-08-08,18,Thursday,8,32
5409,2024-03-08 15:49:00,Aceite Primor 1L,Abarrotes,8.82,2,17.64,4,2024-03-08,15,Friday,3,10
5410,2024-04-13 11:07:00,Sublime 36g,Snacks,1.53,1,1.53,7,2024-04-13,11,Saturday,4,15
5411,2024-04-09 07:32:00,Detergente Ariel 850g,Limpieza,12.17,2,24.34,6,2024-04-09,7,Tuesday,4,15
5412,2024-05-19 08:55:00,Sublime 36g,Snacks,1.49,2,2.98,7,2024-05-19,8,Sunday,5,20
5413,2024-04-07 21:37:00,Harina Blanca Flor 1kg,Abarrotes,3.14,1,3.14,4,2024-04-07,21,Sunday,4,14
5414,2024-03-07 21:27:00,Papel Higiénico Elite x4,Higiene,9.12,3,27.36,6,2024-03-07,21,Thursday,3,10
5415,2024-06-17 08:27:00,Leche Gloria Light 1L,Lácteos,4.81,1,4.81,3,2024-06-17,8,Monday,6,25
5416,2024-07-26 20:46:00,Leche Gloria Light 1L,Lácteos,4.99,3,14.97,3,2024-07-26,20,Friday,7,30
5417,2024-06-27 21:35:00,Papel Higiénico Elite x4,Higiene,9.01,2,18.02,6,2024-06-27,21,Thursday,6,26
5418,2024-06-12 07:02:00,Agua San Luis 500ml,Bebidas,1.17,3,3.51,1,2024-06-12,7,Wednesday,6,24
5419,2024-06-03 07:23:00,Sublime 36g,Snacks,1.53,1,1.53,7,2024-06-03,7,Monday,6,23
5420,2024-07-01 18:00:00,Pañales Huggies T3 x30,Higiene,33.11,1,33.11,6,2024-07-01,18,Monday,7,27
5421,2024-03-21 20:49:00,Chifles La Doña 80g,Snacks,1.96,1,1.96,7,2024-03-21,20,Thursday,3,12
5422,2024-07-20 12:50:00,Jabón Bolivar 230g,Limpieza,2.72,3,8.16,6,2024-07-20,12,Saturday,7,29
5423,2024-01-18 08:51:00,Inca Kola 1.5L,Bebidas,5.62,3,16.86,1,2024-01-18,8,Thursday,1,3
5424,2024-05-18 08:35:00,Leche Gloria Entera 1L,Lácteos,4.77,1,4.77,3,2024-05-18,8,Saturday,5,20
5425,2024-06-02 09:49:00,Agua San Luis 2.5L,Bebidas,3.42,5,17.1,1,2024-06-02,9,Sunday,6,22
5426,2024-06-09 17:02:00,Papel Higiénico Elite x4,Higiene,8.81,2,17.62,6,2024-06-09,17,Sunday,6,23
5427,2024-01-25 13:53:00,Mantequilla Gloria 100g,Lácteos,4.18,3,12.54,3,2024-01-25,13,Thursday,1,4
5428,2024-01-21 21:04:00,Shampoo Head&Shoulders,Higiene,17.95,2,35.9,6,2024-01-21,21,Sunday,1,3
5429,2024-06-13 20:38:00,Inca Kola 500ml,Bebidas,2.53,2,5.06,1,2024-06-13,20,Thursday,6,24
5430,2024-08-20 17:01:00,Pan de Molde Bimbo 500g,Panadería,6.66,2,13.32,8,2024-08-20,17,Tuesday,8,34
5431,2024-06-02 20:37:00,Leche Gloria Entera 1L,Lácteos,4.72,1,4.72,3,2024-06-02,20,Sunday,6,22
5432,2024-01-20 14:36:00,Leche Evaporada Gloria,Lácteos,3.14,2,6.28,3,2024-01-20,14,Saturday,1,3
5433,2024-01-11 14:02:00,Leche Evaporada Gloria,Lácteos,3.11,3,9.33,3,2024-01-11,14,Thursday,1,2
5434,2024-05-02 08:59:00,Arroz Costeño 5kg,Abarrotes,17.5,4,70.0,4,2024-05-02,8,Thursday,5,18
5435,2024-05-22 20:45:00,Sublime 36g,Snacks,1.48,2,2.96,7,2024-05-22,20,Wednesday,5,21
5436,2024-04-09 20:44:00,Inca Kola 500ml,Bebidas,2.56,2,5.12,1,2024-04-09,20,Tuesday,4,15
5437,2024-07-03 07:58:00,Leche Evaporada Gloria,Lácteos,3.29,1,3.29,3,2024-07-03,7,Wednesday,7,27
5438,2024-07-31 20:27:00,Queso Edam Gloria 250g,Lácteos,12.49,2,24.98,3,2024-07-31,20,Wednesday,7,31
5439,2024-02-13 09:27:00,Agua San Luis 2.5L,Bebidas,3.57,1,3.57,1,2024-02-13,9,Tuesday,2,7
5440,2024-05-18 07:42:00,Agua San Luis 500ml,Bebidas,1.23,2,2.46,1,2024-05-18,7,Saturday,5,20
5441,2024-08-11 13:12:00,Azúcar Cartavio 1kg,Abarrotes,3.43,1,3.43,5,2024-08-11,13,Sunday,8,32
5442,2024-05-29 21:37:00,Detergente Ariel 850g,Limpieza,12.81,3,38.43,6,2024-05-29,21,Wednesday,5,22
5443,2024-04-19 13:07:00,Pepsi 500ml,Bebidas,2.34,3,7.02,2,2024-04-19,13,Friday,4,16
5444,2024-06-02 20:54:00,Jabón Bolivar 230g,Limpieza,2.86,1,2.86,6,2024-06-02,20,Sunday,6,22
5445,2024-06-11 08:55:00,Lejía Clorox 900ml,Limpieza,4.38,3,13.14,6,2024-06-11,8,Tuesday,6,24
5446,2024-04-01 07:05:00,Harina Blanca Flor 1kg,Abarrotes,3.13,1,3.13,4,2024-04-01,7,Monday,4,14
5447,2024-08-03 08:00:00,Pepsi 500ml,Bebidas,2.25,5,11.25,2,2024-08-03,8,Saturday,8,31
5448,2024-07-17 09:56:00,Fideos Lavaggi 500g,Abarrotes,2.54,5,12.7,4,2024-07-17,9,Wednesday,7,29
5449,2024-03-06 19:53:00,Fideos Don Vittorio 500g,Abarrotes,2.86,1,2.86,4,2024-03-06,19,Wednesday,3,10
5450,2024-06-26 09:16:00,Agua San Luis 500ml,Bebidas,1.22,1,1.22,1,2024-06-26,9,Wednesday,6,26
5451,2024-08-03 08:36:00,Pan de Molde Bimbo 500g,Panadería,6.41,2,12.82,8,2024-08-03,8,Saturday,8,31
5452,2024-08-12 21:00:00,Mantequilla Gloria 100g,Lácteos,4.25,3,12.75,3,2024-08-12,21,Monday,8,33
5453,2024-07-31 07:26:00,Jabón Bolivar 230g,Limpieza,2.83,1,2.83,6,2024-07-31,7,Wednesday,7,31
5454,2024-03-08 21:38:00,Pasta Dental Colgate,Higiene,5.41,3,16.23,6,2024-03-08,21,Friday,3,10
5455,2024-08-22 07:31:00,Chancay 60g,Panadería,0.49,2,0.98,8,2024-08-22,7,Thursday,8,34
5456,2024-01-21 20:18:00,Fideos Lavaggi 500g,Abarrotes,2.48,5,12.4,4,2024-01-21,20,Sunday,1,3
5457,2024-08-20 21:54:00,Shampoo Head&Shoulders,Higiene,18.69,1,18.69,6,2024-08-20,21,Tuesday,8,34
5458,2024-03-14 21:38:00,Chancay 60g,Panadería,0.51,1,0.51,8,2024-03-14,21,Thursday,3,11
5459,2024-02-19 08:54:00,Detergente Ariel 850g,Limpieza,12.5,2,25.0,6,2024-02-19,8,Monday,2,8
5460,2024-06-10 21:18:00,Sublime 36g,Snacks,1.52,3,4.56,7,2024-06-10,21,Monday,6,24
5461,2024-03-22 06:08:00,Sublime 36g,Snacks,1.49,3,4.47,7,2024-03-22,6,Friday,3,12
5462,2024-04-09 08:24:00,Shampoo Head&Shoulders,Higiene,18.8,1,18.8,6,2024-04-09,8,Tuesday,4,15
5463,2024-04-12 20:19:00,Chancay 60g,Panadería,0.5,3,1.5,8,2024-04-12,20,Friday,4,15
5464,2024-07-25 19:30:00,Fideos Lavaggi 500g,Abarrotes,2.44,1,2.44,4,2024-07-25,19,Thursday,7,30
5465,2024-04-06 08:47:00,Detergente Ace 850g,Limpieza,12.13,2,24.26,6,2024-04-06,8,Saturday,4,14
5466,2024-01-12 08:52:00,Harina Blanca Flor 1kg,Abarrotes,3.29,4,13.16,4,2024-01-12,8,Friday,1,2
5467,2024-01-23 10:20:00,Arroz Costeño 5kg,Abarrotes,17.26,2,34.52,4,2024-01-23,10,Tuesday,1,4
5468,2024-03-28 09:24:00,Arroz Costeño 1kg,Abarrotes,3.69,1,3.69,4,2024-03-28,9,Thursday,3,13
5469,2024-07-09 15:38:00,Sardina Florida 425g,Conservas,4.3,2,8.6,4,2024-07-09,15,Tuesday,7,28
5470,2024-02-16 07:21:00,Shampoo Head&Shoulders,Higiene,17.95,1,17.95,6,2024-02-16,7,Friday,2,7
5471,2024-08-20 13:21:00,Detergente Ace 850g,Limpieza,12.09,1,12.09,6,2024-08-20,13,Tuesday,8,34
5472,2024-07-03 08:23:00,Arroz Costeño 1kg,Abarrotes,3.69,4,14.76,4,2024-07-03,8,Wednesday,7,27
5473,2024-03-14 13:09:00,Azúcar Cartavio 1kg,Abarrotes,3.55,2,7.1,5,2024-03-14,13,Thursday,3,11
5474,2024-01-02 10:58:00,Leche Gloria Light 1L,Lácteos,4.83,3,14.49,3,2024-01-02,10,Tuesday,1,1
5475,2024-08-15 09:50:00,Fideos Don Vittorio 500g,Abarrotes,2.87,3,8.61,4,2024-08-15,9,Thursday,8,33
5476,2024-03-12 21:32:00,Agua San Luis 500ml,Bebidas,1.18,2,2.36,1,2024-03-12,21,Tuesday,3,11
5477,2024-06-23 20:56:00,Arroz Costeño 1kg,Abarrotes,3.82,4,15.28,4,2024-06-23,20,Sunday,6,25
5478,2024-02-08 15:02:00,Chancay 60g,Panadería,0.49,1,0.49,8,2024-02-08,15,Thursday,2,6
5479,2024-04-19 10:14:00,Leche Gloria Light 1L,Lácteos,4.82,1,4.82,3,2024-04-19,10,Friday,4,16
5480,2024-08-09 08:32:00,Mantequilla Gloria 100g,Lácteos,4.24,1,4.24,3,2024-08-09,8,Friday,8,32
5481,2024-07-24 18:09:00,Coca-Cola 500ml,Bebidas,2.45,3,7.35,2,2024-07-24,18,Wednesday,7,30
5482,2024-03-29 19:51:00,Pañales Huggies T3 x30,Higiene,32.85,1,32.85,6,2024-03-29,19,Friday,3,13
5483,2024-05-09 21:49:00,Detergente Ace 850g,Limpieza,12.16,2,24.32,6,2024-05-09,21,Thursday,5,19
5484,2024-02-24 15:32:00,Pañales Huggies T3 x30,Higiene,33.38,3,100.14,6,2024-02-24,15,Saturday,2,8
5485,2024-02-20 21:52:00,Yogurt Gloria Fresa 1kg,Lácteos,6.36,3,19.08,3,2024-02-20,21,Tuesday,2,8
5486,2024-03-16 10:40:00,Atún Florida 170g,Conservas,3.83,2,7.66,4,2024-03-16,10,Saturday,3,11
5487,2024-01-18 11:35:00,Leche Gloria Light 1L,Lácteos,4.85,1,4.85,3,2024-01-18,11,Thursday,1,3
5488,2024-03-05 20:35:00,Sal Marina 1kg,Abarrotes,1.47,5,7.35,5,2024-03-05,20,Tuesday,3,10
5489,2024-02-10 08:28:00,Galletas Oreo 36g,Snacks,1.5,2,3.0,7,2024-02-10,8,Saturday,2,6
5490,2024-08-22 20:34:00,Lejía Clorox 900ml,Limpieza,4.51,1,4.51,6,2024-08-22,20,Thursday,8,34
5491,2024-03-17 21:05:00,Galletas Soda Field,Snacks,2.83,3,8.49,7,2024-03-17,21,Sunday,3,11
5492,2024-06-09 20:04:00,Pepsi 500ml,Bebidas,2.33,2,4.66,2,2024-06-09,20,Sunday,6,23
5493,2024-05-22 20:06:00,Lejía Clorox 900ml,Limpieza,4.57,2,9.14,6,2024-05-22,20,Wednesday,5,21
5494,2024-04-11 09:41:00,Leche Evaporada Gloria,Lácteos,3.2,1,3.2,3,2024-04-11,9,Thursday,4,15
5495,2024-07-01 08:16:00,Harina Blanca Flor 1kg,Abarrotes,3.15,3,9.45,4,2024-07-01,8,Monday,7,27
5496,2024-01-04 08:17:00,Leche Gloria Light 1L,Lácteos,4.86,2,9.72,3,2024-01-04,8,Thursday,1,1
5497,2024-07-20 18:59:00,Queso Edam Gloria 250g,Lácteos,12.39,2,24.78,3,2024-07-20,18,Saturday,7,29
5498,2024-03-20 07:13:00,Pasta Dental Colgate,Higiene,5.53,1,5.53,6,2024-03-20,7,Wednesday,3,12
5499,2024-01-25 17:14:00,Galletas Oreo 36g,Snacks,1.53,1,1.53,7,2024-01-25,17,Thursday,1,4
5500,2024-07-20 20:10:00,Fideos Lavaggi 500g,Abarrotes,2.49,5,12.45,4,2024-07-20,20,Saturday,7,29
5501,2024-01-08 07:47:00,Pasta Dental Colgate,Higiene,5.6,1,5.6,6,2024-01-08,7,Monday,1,2
5502,2024-02-27 09:38:00,Atún Florida 170g,Conservas,3.87,2,7.74,4,2024-02-27,9,Tuesday,2,9
5503,2024-06-28 21:40:00,Chancay 60g,Panadería,0.51,1,0.51,8,2024-06-28,21,Friday,6,26
5504,2024-05-09 08:32:00,Sublime 36g,Snacks,1.46,2,2.92,7,2024-05-09,8,Thursday,5,19
5505,2024-01-30 20:31:00,Leche Evaporada Gloria,Lácteos,3.15,3,9.45,3,2024-01-30,20,Tuesday,1,5
5506,2024-04-21 13:32:00,Pasta Dental Colgate,Higiene,5.5,1,5.5,6,2024-04-21,13,Sunday,4,16
5507,2024-05-29 12:13:00,Harina Blanca Flor 1kg,Abarrotes,3.13,1,3.13,4,2024-05-29,12,Wednesday,5,22
5508,2024-02-28 16:16:00,Aceite Primor 500ml,Abarrotes,5.06,5,25.3,4,2024-02-28,16,Wednesday,2,9
5509,2024-01-04 07:43:00,Shampoo Head&Shoulders,Higiene,19.03,1,19.03,6,2024-01-04,7,Thursday,1,1
5510,2024-02-25 20:19:00,Sublime 36g,Snacks,1.5,2,3.0,7,2024-02-25,20,Sunday,2,8
5511,2024-03-06 07:14:00,Galletas Soda Field,Snacks,2.78,2,5.56,7,2024-03-06,7,Wednesday,3,10
5512,2024-04-12 09:28:00,Detergente Ariel 850g,Limpieza,12.85,2,25.7,6,2024-04-12,9,Friday,4,15
5513,2024-02-11 10:07:00,Leche Evaporada Gloria,Lácteos,3.26,1,3.26,3,2024-02-11,10,Sunday,2,6
5514,2024-02-02 07:54:00,Chancay 60g,Panadería,0.5,3,1.5,8,2024-02-02,7,Friday,2,5
5515,2024-02-12 21:48:00,Chancay 60g,Panadería,0.49,2,0.98,8,2024-02-12,21,Monday,2,7
5516,2024-06-30 12:12:00,Fideos Don Vittorio 500g,Abarrotes,2.87,1,2.87,4,2024-06-30,12,Sunday,6,26
5517,2024-06-13 19:36:00,Detergente Ace 850g,Limpieza,12.02,1,12.02,6,2024-06-13,19,Thursday,6,24
5518,2024-08-18 21:02:00,Coca-Cola 500ml,Bebidas,2.51,3,7.53,2,2024-08-18,21,Sunday,8,33
5519,2024-01-25 08:41:00,Azúcar Cartavio 1kg,Abarrotes,3.44,3,10.32,5,2024-01-25,8,Thursday,1,4
5520,2024-05-13 14:37:00,Jabón Bolivar 230g,Limpieza,2.73,3,8.19,6,2024-05-13,14,Monday,5,20
5521,2024-06-17 21:22:00,Sublime 36g,Snacks,1.47,1,1.47,7,2024-06-17,21,Monday,6,25
5522,2024-02-16 08:47:00,Fideos Don Vittorio 500g,Abarrotes,2.79,2,5.58,4,2024-02-16,8,Friday,2,7
5523,2024-05-01 06:19:00,Agua San Luis 2.5L,Bebidas,3.54,5,17.7,1,2024-05-01,6,Wednesday,5,18
5524,2024-07-21 20:05:00,Azúcar Cartavio 1kg,Abarrotes,3.55,4,14.2,5,2024-07-21,20,Sunday,7,29
5525,2024-03-30 17:36:00,Queso Edam Gloria 250g,Lácteos,12.25,2,24.5,3,2024-03-30,17,Saturday,3,13
5526,2024-05-07 12:58:00,Sal Marina 1kg,Abarrotes,1.47,1,1.47,5,2024-05-07,12,Tuesday,5,19
5527,2024-02-19 18:21:00,Pañales Huggies T3 x30,Higiene,32.49,3,97.47,6,2024-02-19,18,Monday,2,8
5528,2024-04-12 21:30:00,Galletas Soda Field,Snacks,2.78,2,5.56,7,2024-04-12,21,Friday,4,15
5529,2024-04-02 19:04:00,Arroz Costeño 5kg,Abarrotes,17.85,2,35.7,4,2024-04-02,19,Tuesday,4,14
5530,2024-01-23 20:37:00,Atún Florida 170g,Conservas,3.83,2,7.66,4,2024-01-23,20,Tuesday,1,4
5531,2024-01-07 15:11:00,Pan de Molde Bimbo 500g,Panadería,6.61,2,13.22,8,2024-01-07,15,Sunday,1,1
5532,2024-02-19 09:00:00,Leche Evaporada Gloria,Lácteos,3.26,3,9.78,3,2024-02-19,9,Monday,2,8
5533,2024-01-30 20:02:00,Papel Higiénico Elite x4,Higiene,8.67,1,8.67,6,2024-01-30,20,Tuesday,1,5
5534,2024-06-05 08:33:00,Azúcar Cartavio 1kg,Abarrotes,3.46,1,3.46,5,2024-06-05,8,Wednesday,6,23
5535,2024-07-10 08:31:00,Aceite Primor 500ml,Abarrotes,5.09,5,25.45,4,2024-07-10,8,Wednesday,7,28
5536,2024-03-07 06:05:00,Agua San Luis 500ml,Bebidas,1.23,1,1.23,1,2024-03-07,6,Thursday,3,10
5537,2024-08-31 21:49:00,Sublime 36g,Snacks,1.53,2,3.06,7,2024-08-31,21,Saturday,8,35
5538,2024-03-20 08:21:00,Inca Kola 1.5L,Bebidas,5.41,4,21.64,1,2024-03-20,8,Wednesday,3,12
5539,2024-04-07 21:29:00,Inca Kola 1.5L,Bebidas,5.46,2,10.92,1,2024-04-07,21,Sunday,4,14
